rank,rank_offset,global_draw_position,mixed_dataset_index,dataset,child_index,sample_id
1,577,186,1910,scannet,736,scene0410_01
1,578,1972,925,rio,925,scene0378_01-scene0378_00
1,579,1352,1062,rio,1062,scene0433_03-scene0433_00
1,580,202,626,rio,626,scene0258_01-scene0258_03
1,581,1113,921,rio,921,scene0376_01-scene0376_00
1,582,1803,694,rio,694,scene0287_01-scene0287_03
1,583,1262,2150,scannet,976,scene0546_00
1,584,1747,330,rio,330,scene0143_01-scene0143_00
1,585,1762,419,rio,419,scene0177_01-scene0177_00
1,586,445,1619,scannet,445,scene0244_01
1,587,224,1503,scannet,329,scene0176_00
1,588,1648,918,rio,918,scene0375_01-scene0375_02
1,589,609,2132,scannet,958,scene0538_00
1,590,1136,1889,scannet,715,scene0398_00
1,591,1643,1390,scannet,216,scene0115_00
1,592,113,214,rio,214,scene0091_01-scene0091_00
1,593,1787,856,rio,856,scene0352_02-scene0352_00
1,594,396,93,rio,93,scene0037_02-scene0037_01
1,595,1121,1681,scannet,507,scene0279_01
1,596,1263,1229,scannet,55,scene0031_01
1,597,242,1653,scannet,479,scene0265_00
1,598,336,773,rio,773,scene0318_00-scene0318_03
1,599,1140,2086,scannet,912,scene0511_00
1,600,2051,2074,scannet,900,scene0505_04
1,601,1568,646,rio,646,scene0267_00-scene0267_01
1,602,121,1439,scannet,265,scene0141_00
1,603,1555,1039,rio,1039,scene0426_03-scene0426_02
1,604,369,591,rio,591,scene0244_02-scene0244_01
1,605,848,2338,scannet,1164,scene0674_00
1,606,281,648,rio,648,scene0268_00-scene0268_02
1,607,100,1399,scannet,225,scene0118_02
1,608,1453,38,rio,38,scene0013_00-scene0013_01
1,609,185,1994,scannet,820,scene0457_02
1,610,1682,230,rio,230,scene0097_01-scene0097_00
1,611,1288,1963,scannet,789,scene0445_00
1,612,247,1370,scannet,196,scene0106_01
1,613,1157,660,rio,660,scene0274_01-scene0274_00
1,614,1379,1023,rio,1023,scene0423_08-scene0423_03
1,615,255,1855,scannet,681,scene0381_00
1,616,973,620,rio,620,scene0256_01-scene0256_00
1,617,1784,1072,rio,1072,scene0436_02-scene0436_01
1,618,928,2367,scannet,1193,scene0703_00
1,619,1687,1133,rio,1133,scene0463_02-scene0463_00
1,620,102,800,rio,800,scene0329_00-scene0329_01
1,621,622,772,rio,772,scene0317_03-scene0317_00
1,622,803,186,rio,186,scene0081_00-scene0081_01
1,623,1669,1840,scannet,666,scene0371_01
1,624,1346,320,rio,320,scene0138_01-scene0138_00
1,625,1348,1487,scannet,313,scene0168_00
1,626,1838,1191,scannet,17,scene0008_00
1,627,1360,457,rio,457,scene0194_00-scene0194_01
1,628,1650,671,rio,671,scene0277_01-scene0277_03
1,629,1965,717,rio,717,scene0295_03-scene0295_01
1,630,1724,517,rio,517,scene0216_01-scene0216_04
1,631,2054,1511,scannet,337,scene0181_01
1,632,188,1583,scannet,409,scene0223_02
1,633,302,2105,scannet,931,scene0523_00
1,634,1733,334,rio,334,scene0145_02-scene0145_01
1,635,280,140,rio,140,scene0062_01-scene0062_00
1,636,2083,556,rio,556,scene0228_05-scene0228_03
1,637,1029,2192,scannet,1018,scene0579_01
1,638,825,2367,scannet,1193,scene0703_00
1,639,125,1094,rio,1094,scene0444_04-scene0444_02
1,640,417,1753,scannet,579,scene0319_00
1,641,2056,923,rio,923,scene0377_01-scene0377_00
1,642,191,1500,scannet,326,scene0174_00
1,643,1878,335,rio,335,scene0146_00-scene0146_01
1,644,1737,423,rio,423,scene0179_01-scene0179_00
1,645,2024,714,rio,714,scene0295_00-scene0295_02
1,646,628,2171,scannet,997,scene0564_00
1,647,1336,1011,rio,1011,scene0421_01-scene0421_00
1,648,1839,1059,rio,1059,scene0433_00-scene0433_02
1,649,1862,1578,scannet,404,scene0220_00
1,650,1764,228,rio,228,scene0096_02-scene0096_01
1,651,503,829,rio,829,scene0342_00-scene0342_02
1,652,49,189,rio,189,scene0082_00-scene0082_03
1,653,894,900,rio,900,scene0366_04-scene0366_02
1,654,1895,108,rio,108,scene0046_01-scene0046_00
1,655,1698,1342,scannet,168,scene0092_04
1,656,1331,1724,scannet,550,scene0301_00
1,657,1044,403,rio,403,scene0175_01-scene0175_07
1,658,1970,98,rio,98,scene0041_02-scene0041_00
1,659,1268,1202,scannet,28,scene0013_02
1,660,1057,700,rio,700,scene0291_00-scene0291_02
1,661,646,2182,scannet,1008,scene0572_00
1,662,334,803,rio,803,scene0331_00-scene0331_01
1,663,382,629,rio,629,scene0261_00-scene0261_02
1,664,1546,2192,scannet,1018,scene0579_01
1,665,1484,1868,scannet,694,scene0387_02
1,666,781,199,rio,199,scene0084_01-scene0084_02
1,667,1637,78,rio,78,scene0032_01-scene0032_03
1,668,1798,364,rio,364,scene0162_00-scene0162_01
1,669,1219,491,rio,491,scene0203_00-scene0203_01
1,670,1196,2340,scannet,1166,scene0675_00
1,671,546,464,rio,464,scene0195_01-scene0195_02
1,672,842,675,rio,675,scene0277_05-scene0277_01
1,673,1508,340,rio,340,scene0148_01-scene0148_00
1,674,800,685,rio,685,scene0283_00-scene0283_01
1,675,1304,211,rio,211,scene0088_02-scene0088_00
1,676,590,592,rio,592,scene0245_00-scene0245_01
1,677,1398,515,rio,515,scene0215_02-scene0215_00
1,678,300,823,rio,823,scene0338_01-scene0338_00
1,679,734,959,rio,959,scene0398_00-scene0398_02
1,680,1880,1973,scannet,799,scene0449_00
1,681,1663,19,rio,19,scene0006_01-scene0006_02
1,682,2098,669,rio,669,scene0276_04-scene0276_00
1,683,269,228,rio,228,scene0096_02-scene0096_01
1,684,15,2109,scannet,935,scene0524_01
1,685,112,865,rio,865,scene0355_00-scene0355_01
1,686,870,170,rio,170,scene0072_02-scene0072_00
1,687,1436,1900,scannet,726,scene0404_01
1,688,1521,110,rio,110,scene0047_01-scene0047_00
1,689,1227,2365,scannet,1191,scene0698_00
1,690,921,265,rio,265,scene0114_00-scene0114_01
1,691,189,665,rio,665,scene0276_00-scene0276_03
1,692,183,1735,scannet,561,scene0306_01
1,693,771,1438,scannet,264,scene0140_01
1,694,418,481,rio,481,scene0198_03-scene0198_04
1,695,1699,441,rio,441,scene0186_04-scene0186_02
1,696,1444,132,rio,132,scene0057_02-scene0057_00
1,697,1860,59,rio,59,scene0023_01-scene0023_02
1,698,1870,1501,scannet,327,scene0174_01
1,699,544,2076,scannet,902,scene0507_00
1,700,1782,781,rio,781,scene0323_00-scene0323_01
1,701,2047,728,rio,728,scene0302_00-scene0302_01
1,702,7,1032,rio,1032,scene0424_05-scene0424_03
1,703,1522,1298,scannet,124,scene0067_01
1,704,2059,1090,rio,1090,scene0444_00-scene0444_03
1,705,1344,335,rio,335,scene0146_00-scene0146_01
1,706,1886,643,rio,643,scene0265_02-scene0265_01
1,707,1108,2041,scannet,867,scene0483_00
1,708,1222,146,rio,146,scene0064_01-scene0064_00
1,709,1735,76,rio,76,scene0031_01-scene0031_00
1,710,1908,89,rio,89,scene0036_00-scene0036_01
1,711,1323,1070,rio,1070,scene0436_00-scene0436_02
1,712,2043,652,rio,652,scene0271_01-scene0271_00
1,713,993,563,rio,563,scene0233_01-scene0233_00
1,714,139,1161,rio,1161,scene0473_03-scene0473_00
1,715,948,125,rio,125,scene0054_01-scene0054_00
1,716,994,461,rio,461,scene0194_04-scene0194_02
1,717,549,1814,scannet,640,scene0360_00
1,718,277,898,rio,898,scene0366_02-scene0366_00
1,719,291,1023,rio,1023,scene0423_08-scene0423_03
1,720,972,615,rio,615,scene0254_00-scene0254_01
1,721,1257,1147,rio,1147,scene0468_00-scene0468_01
1,722,1980,999,rio,999,scene0414_00-scene0414_01
1,723,624,280,rio,280,scene0121_01-scene0121_02
1,724,1901,944,rio,944,scene0392_00-scene0392_01
1,725,704,1818,scannet,644,scene0362_00
1,726,226,1058,rio,1058,scene0432_03-scene0432_01
1,727,1197,2153,scannet,979,scene0547_02
1,728,510,2330,scannet,1156,scene0672_00
1,729,1812,401,rio,401,scene0174_06-scene0174_04
1,730,167,1554,scannet,380,scene0206_01
1,731,453,315,rio,315,scene0136_00-scene0136_01
1,732,268,1092,rio,1092,scene0444_02-scene0444_01
1,733,1312,603,rio,603,scene0247_03-scene0247_02
1,734,524,1765,scannet,591,scene0325_01
1,735,1382,1980,scannet,806,scene0451_03
1,736,74,977,rio,977,scene0404_01-scene0404_00
1,737,545,1335,scannet,161,scene0089_02
1,738,577,568,rio,568,scene0234_04-scene0234_06
1,739,580,1643,scannet,469,scene0261_01
1,740,1621,704,rio,704,scene0292_01-scene0292_03
1,741,128,2065,scannet,891,scene0502_00
1,742,65,306,rio,306,scene0131_02-scene0131_01
1,743,1301,1719,scannet,545,scene0297_01
1,744,1474,734,rio,734,scene0304_00-scene0304_01
1,745,77,905,rio,905,scene0371_00-scene0371_01
1,746,301,2262,scannet,1088,scene0622_00
1,747,619,1305,scannet,131,scene0072_00
1,748,482,2291,scannet,1117,scene0637_00
1,749,853,93,rio,93,scene0037_02-scene0037_01
1,750,225,2032,scannet,858,scene0479_00
1,751,850,1459,scannet,285,scene0155_00
1,752,1592,782,rio,782,scene0323_01-scene0323_00
1,753,612,749,rio,749,scene0308_02-scene0308_01
1,754,885,1176,scannet,2,scene0000_02
1,755,61,261,rio,261,scene0112_00-scene0112_01
1,756,1549,117,rio,117,scene0049_02-scene0049_01
1,757,761,1972,scannet,798,scene0448_02
1,758,1037,1699,scannet,525,scene0288_01
1,759,404,205,rio,205,scene0086_00-scene0086_01
1,760,1101,354,rio,354,scene0157_00-scene0157_01
1,761,2097,2141,scannet,967,scene0541_02
1,762,1445,1653,scannet,479,scene0265_00
1,763,1010,958,rio,958,scene0397_01-scene0397_00
1,764,1997,120,rio,120,scene0052_00-scene0052_01
1,765,1927,356,rio,356,scene0158_00-scene0158_02
1,766,602,726,rio,726,scene0301_00-scene0301_01
1,767,297,899,rio,899,scene0366_03-scene0366_01
1,768,1736,1646,scannet,472,scene0262_00
1,769,206,1767,scannet,593,scene0327_00
1,770,1490,419,rio,419,scene0177_01-scene0177_00
1,771,1716,508,rio,508,scene0212_02-scene0212_00
1,772,1165,1664,scannet,490,scene0269_02
1,773,1767,1202,scannet,28,scene0013_02
1,774,1990,307,rio,307,scene0132_00-scene0132_01
1,775,976,2284,scannet,1110,scene0631_00
1,776,1667,117,rio,117,scene0049_02-scene0049_01
1,777,133,208,rio,208,scene0087_01-scene0087_00
1,778,1097,663,rio,663,scene0275_01-scene0275_00
1,779,1011,1264,scannet,90,scene0049_00
1,780,1537,72,rio,72,scene0028_00-scene0028_01
1,781,1456,419,rio,419,scene0177_01-scene0177_00
1,782,748,389,rio,389,scene0171_03-scene0171_00
1,783,327,1154,rio,1154,scene0472_01-scene0472_03
1,784,1525,1997,scannet,823,scene0460_00
1,785,308,39,rio,39,scene0013_01-scene0013_00
1,786,1455,2064,scannet,890,scene0501_02
1,787,2108,779,rio,779,scene0322_00-scene0322_01
1,788,775,1857,scannet,683,scene0381_02
1,789,944,930,rio,930,scene0383_00-scene0383_01
1,790,1041,650,rio,650,scene0268_02-scene0268_01
1,791,1981,1546,scannet,372,scene0202_00
1,792,733,555,rio,555,scene0228_04-scene0228_01
1,793,1982,2154,scannet,980,scene0548_00
1,794,2092,1610,scannet,436,scene0240_00
1,795,187,2089,scannet,915,scene0513_00
1,796,1145,2036,scannet,862,scene0480_01
1,797,1416,984,rio,984,scene0406_02-scene0406_01
1,798,1947,1823,scannet,649,scene0364_00
1,799,930,274,rio,274,scene0116_05-scene0116_04
1,800,888,355,rio,355,scene0157_01-scene0157_00
1,801,1519,1299,scannet,125,scene0067_02
1,802,146,1552,scannet,378,scene0205_02
1,803,1818,426,rio,426,scene0182_00-scene0182_01
1,804,1917,1760,scannet,586,scene0323_00
1,805,306,2170,scannet,996,scene0563_00
1,806,676,1614,scannet,440,scene0242_00
1,807,645,2311,scannet,1137,scene0656_01
1,808,2063,1401,scannet,227,scene0120_00
1,809,392,946,rio,946,scene0393_00-scene0393_01
1,810,244,631,rio,631,scene0261_02-scene0261_01
1,811,721,618,rio,618,scene0255_01-scene0255_00
1,812,419,1063,rio,1063,scene0434_00-scene0434_02
1,813,2029,34,rio,34,scene0011_01-scene0011_02
1,814,422,1166,rio,1166,scene0475_01-scene0475_02
1,815,698,138,rio,138,scene0061_02-scene0061_01
1,816,1684,601,rio,601,scene0247_01-scene0247_00
1,817,1075,719,rio,719,scene0296_01-scene0296_02
1,818,1318,897,rio,897,scene0366_01-scene0366_04
1,819,1649,621,rio,621,scene0257_00-scene0257_01
1,820,84,530,rio,530,scene0218_02-scene0218_03
1,821,914,1093,rio,1093,scene0444_03-scene0444_04
1,822,44,1824,scannet,650,scene0364_01
1,823,907,1901,scannet,727,scene0404_02
1,824,537,1431,scannet,257,scene0136_01
1,825,2021,1437,scannet,263,scene0140_00
1,826,373,171,rio,171,scene0073_00-scene0073_01
1,827,525,405,rio,405,scene0175_03-scene0175_06
1,828,473,1076,rio,1076,scene0438_00-scene0438_01
1,829,502,1804,scannet,630,scene0350_01
1,830,2014,8,rio,8,scene0004_00-scene0004_01
1,831,1678,1232,scannet,58,scene0032_01
1,832,58,119,rio,119,scene0051_01-scene0051_00
1,833,811,1358,scannet,184,scene0101_03
1,834,79,1302,scannet,128,scene0069_00
1,835,1338,220,rio,220,scene0093_01-scene0093_00
1,836,1505,362,rio,362,scene0161_01-scene0161_02
1,837,275,1698,scannet,524,scene0288_00
1,838,904,2278,scannet,1104,scene0630_01
1,839,1168,1808,scannet,634,scene0352_02
1,840,1402,1802,scannet,628,scene0349_01
1,841,1532,2205,scannet,1031,scene0586_00
1,842,276,459,rio,459,scene0194_02-scene0194_05
1,843,2087,400,rio,400,scene0174_05-scene0174_02
1,844,1769,238,rio,238,scene0101_03-scene0101_01
1,845,106,1129,rio,1129,scene0462_00-scene0462_01
1,846,1351,916,rio,916,scene0374_02-scene0374_01
1,847,672,258,rio,258,scene0108_03-scene0108_02
1,848,362,2325,scannet,1151,scene0667_01
1,849,1419,311,rio,311,scene0134_00-scene0134_01
1,850,2023,1049,rio,1049,scene0428_00-scene0428_03
1,851,93,2131,scannet,957,scene0537_00
1,852,1081,686,rio,686,scene0283_01-scene0283_00
1,853,1585,1024,rio,1024,scene0423_09-scene0423_10
1,854,259,2152,scannet,978,scene0547_01
1,855,1233,1340,scannet,166,scene0092_02
1,856,1781,12,rio,12,scene0004_04-scene0004_02
1,857,917,1714,scannet,540,scene0295_00
1,858,1732,1417,scannet,243,scene0127_00
1,859,673,535,rio,535,scene0222_00-scene0222_01
1,860,969,1527,scannet,353,scene0191_02
1,861,1282,454,rio,454,scene0192_01-scene0192_00
1,862,67,3,rio,3,scene0001_03-scene0001_02
1,863,1278,1089,rio,1089,scene0443_02-scene0443_00
1,864,1485,450,rio,450,scene0188_03-scene0188_00
1,865,2001,1263,scannet,89,scene0048_01
1,866,1460,1353,scannet,179,scene0099_00
1,867,25,1262,scannet,88,scene0048_00
1,868,2100,2355,scannet,1181,scene0688_00
1,869,157,2105,scannet,931,scene0523_00
1,870,1439,413,rio,413,scene0176_03-scene0176_02
1,871,1740,491,rio,491,scene0203_00-scene0203_01
1,872,144,2100,scannet,926,scene0519_00
1,873,1,988,rio,988,scene0407_03-scene0407_02
1,874,290,657,rio,657,scene0273_01-scene0273_02
1,875,428,1017,rio,1017,scene0423_02-scene0423_00
1,876,1623,852,rio,852,scene0351_01-scene0351_00
1,877,484,889,rio,889,scene0364_01-scene0364_03
1,878,1483,99,rio,99,scene0042_00-scene0042_01
1,879,829,2215,scannet,1041,scene0588_03
1,880,1364,829,rio,829,scene0342_00-scene0342_02
1,881,2093,849,rio,849,scene0348_01-scene0348_02
1,882,846,1421,scannet,247,scene0130_00
1,883,1842,2127,scannet,953,scene0534_01
1,884,230,1367,scannet,193,scene0105_01
1,885,895,1865,scannet,691,scene0386_00
1,886,313,2176,scannet,1002,scene0569_01
1,887,1061,1321,scannet,147,scene0079_01
1,888,2068,85,rio,85,scene0034_02-scene0034_00
1,889,1707,1637,scannet,463,scene0259_00
1,890,1042,1100,rio,1100,scene0447_00-scene0447_02
1,891,220,1039,rio,1039,scene0426_03-scene0426_02
1,892,1877,631,rio,631,scene0261_02-scene0261_01
1,893,631,43,rio,43,scene0015_00-scene0015_02
1,894,2028,2107,scannet,933,scene0523_02
1,895,271,1041,rio,1041,scene0426_05-scene0426_06
1,896,1844,248,rio,248,scene0105_01-scene0105_00
1,897,2101,570,rio,570,scene0234_06-scene0234_01
1,898,30,1425,scannet,251,scene0133_00
1,899,1255,1726,scannet,552,scene0301_02
1,900,1497,1666,scannet,492,scene0270_01
1,901,2010,1017,rio,1017,scene0423_02-scene0423_00
1,902,295,2071,scannet,897,scene0505_01
1,903,1050,1247,scannet,73,scene0040_00
1,904,2034,2063,scannet,889,scene0501_01
1,905,875,2119,scannet,945,scene0529_02
1,906,1841,1623,scannet,449,scene0248_00
1,907,843,1374,scannet,200,scene0109_00
1,908,233,1725,scannet,551,scene0301_01
1,909,1665,789,rio,789,scene0326_00-scene0326_01
1,910,1220,1512,scannet,338,scene0181_02
1,911,1866,2071,scannet,897,scene0505_01
1,912,1680,2370,scannet,1196,scene0705_01
1,913,6,788,rio,788,scene0325_02-scene0325_01
1,914,858,1769,scannet,595,scene0331_00
1,915,1973,1210,scannet,36,scene0018_00
1,916,430,1408,scannet,234,scene0123_00
1,917,169,1099,rio,1099,scene0446_02-scene0446_01
1,918,1232,684,rio,684,scene0282_01-scene0282_00
1,919,1907,1970,scannet,796,scene0448_00
1,920,1836,846,rio,846,scene0346_00-scene0346_01
1,921,1608,131,rio,131,scene0057_01-scene0057_02
1,922,243,2308,scannet,1134,scene0654_00
1,923,1283,1310,scannet,136,scene0073_02
1,924,1033,1009,rio,1009,scene0418_01-scene0418_00
1,925,1250,194,rio,194,scene0083_01-scene0083_02
1,926,497,1083,rio,1083,scene0442_01-scene0442_00
1,927,261,1507,scannet,333,scene0178_00
1,928,379,814,rio,814,scene0335_02-scene0335_01
1,929,1170,520,rio,520,scene0216_04-scene0216_00
1,930,1911,1158,rio,1158,scene0473_00-scene0473_02
1,931,1722,1168,rio,1168,scene0475_03-scene0475_00
1,932,1408,563,rio,563,scene0233_01-scene0233_00
1,933,358,1031,rio,1031,scene0424_04-scene0424_01
1,934,483,758,rio,758,scene0313_02-scene0313_01
1,935,323,2119,scannet,945,scene0529_02
1,936,1169,114,rio,114,scene0048_02-scene0048_01
1,937,669,233,rio,233,scene0098_01-scene0098_02
1,938,613,1030,rio,1030,scene0424_03-scene0424_04
1,939,408,695,rio,695,scene0287_02-scene0287_04
1,940,1966,1222,scannet,48,scene0027_01
1,941,1390,2209,scannet,1035,scene0587_01
1,942,1212,877,rio,877,scene0361_01-scene0361_00
1,943,1265,1554,scannet,380,scene0206_01
1,944,1577,668,rio,668,scene0276_03-scene0276_02
1,945,1310,216,rio,216,scene0092_00-scene0092_01
1,946,209,142,rio,142,scene0063_00-scene0063_02
1,947,0,1047,rio,1047,scene0427_03-scene0427_02
1,948,1309,2011,scannet,837,scene0469_02
1,949,1389,1280,scannet,106,scene0057_01
1,950,1551,641,rio,641,scene0265_00-scene0265_02
1,951,205,518,rio,518,scene0216_02-scene0216_03
1,952,1506,702,rio,702,scene0291_02-scene0291_01
1,953,241,766,rio,766,scene0315_01-scene0315_00
1,954,1158,1267,scannet,93,scene0051_02
1,955,1574,1906,scannet,732,scene0408_01
1,956,587,1287,scannet,113,scene0060_01
1,957,1754,384,rio,384,scene0169_01-scene0169_02
1,958,660,788,rio,788,scene0325_02-scene0325_01
1,959,1967,1454,scannet,280,scene0151_00
1,960,553,1288,scannet,114,scene0061_00
1,961,395,1990,scannet,816,scene0456_00
1,962,1337,952,rio,952,scene0395_00-scene0395_01
1,963,1590,135,rio,135,scene0058_02-scene0058_01
1,964,912,1116,rio,1116,scene0454_04-scene0454_00
1,965,647,394,rio,394,scene0173_02-scene0173_01
1,966,2089,1298,scannet,124,scene0067_01
1,967,248,375,rio,375,scene0166_00-scene0166_02
1,968,816,457,rio,457,scene0194_00-scene0194_01
1,969,867,1864,scannet,690,scene0385_02
1,970,212,1373,scannet,199,scene0108_00
1,971,1918,651,rio,651,scene0271_00-scene0271_01
1,972,1415,158,rio,158,scene0067_03-scene0067_00
1,973,333,270,rio,270,scene0116_01-scene0116_02
1,974,467,2316,scannet,1142,scene0659_01
1,975,741,202,rio,202,scene0085_00-scene0085_01
1,976,1847,2278,scannet,1104,scene0630_01
1,977,1589,694,rio,694,scene0287_01-scene0287_03
1,978,747,1346,scannet,172,scene0094_00
1,979,1742,797,rio,797,scene0328_00-scene0328_02
1,980,1345,518,rio,518,scene0216_02-scene0216_03
1,981,974,554,rio,554,scene0228_03-scene0228_02
1,982,1618,1502,scannet,328,scene0175_00
1,983,863,1096,rio,1096,scene0445_01-scene0445_00
1,984,1176,1770,scannet,596,scene0331_01
1,985,91,1101,rio,1101,scene0447_01-scene0447_00
1,986,1788,1709,scannet,535,scene0293_00
1,987,1491,1895,scannet,721,scene0401_00
1,988,1427,2172,scannet,998,scene0566_00
1,989,229,556,rio,556,scene0228_05-scene0228_03
1,990,1673,852,rio,852,scene0351_01-scene0351_00
1,991,1056,833,rio,833,scene0343_01-scene0343_00
1,992,1711,776,rio,776,scene0318_03-scene0318_02
1,993,2058,471,rio,471,scene0197_00-scene0197_04
1,994,1600,891,rio,891,scene0364_03-scene0364_00
1,995,1633,984,rio,984,scene0406_02-scene0406_01
1,996,513,167,rio,167,scene0071_02-scene0071_00
1,997,14,564,rio,564,scene0234_00-scene0234_03
1,998,632,677,rio,677,scene0277_07-scene0277_00
1,999,1206,969,rio,969,scene0403_00-scene0403_01
1,1000,437,2120,scannet,946,scene0530_00
1,1001,1890,1890,scannet,716,scene0398_01
1,1002,326,185,rio,185,scene0078_02-scene0078_00
1,1003,1049,47,rio,47,scene0016_01-scene0016_00
1,1004,1131,879,rio,879,scene0361_03-scene0361_04
1,1005,88,825,rio,825,scene0341_00-scene0341_01
1,1006,1960,2162,scannet,988,scene0556_01
1,1007,1572,1482,scannet,308,scene0165_02
1,1008,193,725,rio,725,scene0298_02-scene0298_01
1,1009,1746,284,rio,284,scene0122_02-scene0122_01
1,1010,883,2219,scannet,1045,scene0590_00
1,1011,376,619,rio,619,scene0256_00-scene0256_01
1,1012,662,250,rio,250,scene0106_00-scene0106_01
1,1013,485,1443,scannet,269,scene0142_01
1,1014,1102,138,rio,138,scene0061_02-scene0061_01
1,1015,1005,1245,scannet,71,scene0039_00
1,1016,490,2154,scannet,980,scene0548_00
1,1017,730,1379,scannet,205,scene0111_00
1,1018,2088,1457,scannet,283,scene0152_01
1,1019,1141,91,rio,91,scene0037_00-scene0037_02
1,1020,1953,769,rio,769,scene0317_00-scene0317_01
1,1021,1327,1654,scannet,480,scene0265_01
1,1022,1662,1890,scannet,716,scene0398_01
1,1023,4,577,rio,577,scene0237_01-scene0237_02
1,1024,1946,905,rio,905,scene0371_00-scene0371_01
1,1025,1357,1108,rio,1108,scene0452_01-scene0452_00
1,1026,1728,41,rio,41,scene0014_01-scene0014_02
1,1027,1342,1397,scannet,223,scene0118_00
1,1028,1904,585,rio,585,scene0243_00-scene0243_03
1,1029,901,1562,scannet,388,scene0211_01
1,1030,529,1804,scannet,630,scene0350_01
1,1031,190,1643,scannet,469,scene0261_01
1,1032,936,1695,scannet,521,scene0286_02
1,1033,2042,2110,scannet,936,scene0525_00
1,1034,995,397,rio,397,scene0174_02-scene0174_00
1,1035,1069,2307,scannet,1133,scene0650_00
1,1036,1095,588,rio,588,scene0243_03-scene0243_01
1,1037,1091,428,rio,428,scene0183_00-scene0183_03
1,1038,82,1979,scannet,805,scene0451_02
1,1039,1009,2158,scannet,984,scene0554_00
1,1040,1593,298,rio,298,scene0127_00-scene0127_01
1,1041,792,160,rio,160,scene0068_01-scene0068_02
1,1042,1036,1264,scannet,90,scene0049_00
1,1043,266,1356,scannet,182,scene0101_01
1,1044,1110,630,rio,630,scene0261_01-scene0261_00
1,1045,1753,1468,scannet,294,scene0159_00
1,1046,1153,2090,scannet,916,scene0514_00
1,1047,341,794,rio,794,scene0327_01-scene0327_03
1,1048,1779,547,rio,547,scene0226_00-scene0226_01
1,1049,1046,1450,scannet,276,scene0148_00
1,1050,1909,454,rio,454,scene0192_01-scene0192_00
1,1051,1218,1321,scannet,147,scene0079_01
1,1052,813,811,rio,811,scene0334_01-scene0334_00
1,1053,1251,572,rio,572,scene0235_01-scene0235_00
1,1054,608,1796,scannet,622,scene0347_01
1,1055,385,1195,scannet,21,scene0010_00
